N,P,K,temperature,humidity,ph,rainfall,label
0.169491525,0.387563981,0.694959517,20.71424384,15.27824066,7.103798069,76.77888672,chickpea
0.298429319,0.370024079,0.68362426,17.34150229,18.75626255,8.861479668,67.9545435,chickpea
0.251308901,0.405142626,0.710539109,17.43732714,14.33847406,7.861128148,73.0926704,chickpea
0.205714286,0.354659781,0.682231229,18.89780215,19.76182946,7.4526709,69.09512477,chickpea
0.231213873,0.382606175,0.692063849,18.59190771,14.77959596,7.168096055,89.60982451,chickpea
0.245,0.407522957,0.70887008,18.31561493,15.36143547,7.26311855,81.78710463,chickpea
0.132653061,0.587446689,0.398518502,17.13692774,20.59541693,5.68597166,128.256862,kidneybeans
0.225225225,0.662660767,0.29335299,19.63474332,18.90705639,5.759237003,106.3598183,kidneybeans
0.287037037,0.550476148,0.332060267,22.91350245,21.33953114,5.873171894,109.225556,kidneybeans
0.333333333,0.663670447,0.282317093,16.43340342,24.24045875,5.926676985,140.3717815,kidneybeans
0.024096386,0.591430579,0.306926136,22.13974653,23.02251117,5.95561668,76.64128258,kidneybeans
0.230088496,0.619944675,0.375271101,17.84806561,18.77621951,5.9499490810000015,143.09841709999995,kidneybeans
0.178947368,0.582322288,0.343139601,19.88394011,20.31564139,5.7892142889999985,60.91974792,kidneybeans
0.209677419,0.68186605,0.296742875,19.32509638,23.3334788,5.581021521,104.7783947,kidneybeans
0.182795699,0.624889452,0.288894556,18.416700100000003,23.42829938,5.689858133,132.9801054,kidneybeans
0.25,0.573864779,0.32827203,21.81167649,23.20591245,5.7941585039999985,130.0608093,kidneybeans
0.254545455,0.570153308,0.387042117,19.72702528,18.28173015,5.748190462999999,143.7630894,kidneybeans
0.247524752,0.611887824,0.339134096,17.15432954,19.87070659,5.566522896,87.99669731,kidneybeans
0.224,0.685976457,0.307448648,19.62207826,18.67170854,5.809419584,144.1567454,kidneybeans
0.23364486,0.578974587,0.339450182,21.63149148,21.17919701,5.887263027,134.3649948,kidneybeans
0.10619469,0.666295207,0.397992564,16.06522754,18.72479695,5.99812453,88.06638775,kidneybeans
0.055555556,0.627999195,0.357271662,20.61162204,24.36314135,5.792744849,69.63833855,kidneybeans
0.186440678,0.672772655,0.289011896,21.42451099,20.39659714,5.912289889,116.5206923,kidneybeans
0.221311475,0.701317836,0.271336627,19.07096165,21.21092266,5.7883869510000014,86.21917578,kidneybeans
0.113636364,0.554499588,0.360372117,21.18853178,19.63438599,5.728233081,137.1948633,kidneybeans
0.212962963,0.601612824,0.305488003,23.0429097,22.42610972,5.833940084,108.3684316,kidneybeans
0.168141593,0.680309142,0.267741449,20.65375833,23.10538637,5.967533236,67.71768947,kidneybeans
0.174311927,0.601320073,0.407241109,18.09551014,18.29318436,5.6250964460000015,144.7902323,kidneybeans
0.198198198,0.652755167,0.325821212,18.23775702,21.07643273,5.515615023,69.44951585,kidneybeans
0.300813008,0.618465661,0.377312575,17.48189735,18.8251973,5.954665349,121.9401369,kidneybeans
0.111111111,0.657899744,0.291133677,19.9191786,21.47324158,5.74644777,82.68554379,kidneybeans
0.153846154,0.662334125,0.314908522,20.27514686,23.2353604,5.877347515,139.7521543,kidneybeans
0.207920792,0.657800613,0.326897816,15.77370214,19.2303162,5.979973965,108.3441414,kidneybeans
0.19047619,0.673901525,0.380042774,16.71170642,19.17651433,5.635993966,96.77285817,kidneybeans
0.293103448,0.60203801,0.380527316,17.66148158,18.15302753,5.635231778,100.6711761,kidneybeans
0.142857143,0.654982202,0.332680493,18.50692825,23.61670065,5.679224346,87.05132890000002,kidneybeans
0.145299145,0.618408092,0.336609055,24.51324787,20.81527638,5.670062975,64.19497947,kidneybeans
0.291338583,0.661301855,0.293080693,18.87614998,24.54038287,5.724242065,105.4120514,kidneybeans
0.30075188,0.637034775,0.323038408,21.59343016,20.31871249,5.811314232000001,61.13872036,kidneybeans
0.087378641,0.674706287,0.276082674,20.12373284,24.45202552,5.783425416,106.158201,kidneybeans
0.011627907,0.61731185,0.404856591,15.43546065,18.37477907,5.607808432000001,139.0302034,kidneybeans
0.289473684,0.56926526,0.332144006,22.64236876,21.59396123,5.946999529,122.3886015,kidneybeans
0.227722772,0.590084925,0.288496626,21.98560799,24.87304788,5.852046999,129.5650601,kidneybeans
0.066666667,0.59312817,0.362899964,20.53052663,18.09224048,5.824090984,120.4509288,kidneybeans
0.231481481,0.637742101,0.351299648,15.78601387,21.14544088,5.502999119,95.17028129,kidneybeans
0.064220183,0.649475917,0.369038944,19.6365349,19.68751084,5.821649914,96.65888933,kidneybeans
0.082474227,0.657093709,0.296552485,20.57341244,19.7520218,5.711439256,87.87869161,kidneybeans
0.254716981,0.6454163,0.249987997,20.16080524,24.84207559,5.514927264,138.2362122,kidneybeans
0.239316239,0.597069519,0.334332679,21.53989176,24.25386207,5.99616119,120.6913038,kidneybeans
0.299065421,0.629567484,0.314169295,15.53834801,23.75560241,5.695422862999999,107.3850593,kidneybeans
0.257142857,0.571904005,0.351328098,19.91853092,20.70099804,5.833010957999999,108.6434544,kidneybeans
0.144067797,0.632342138,0.376760227,20.76952209,18.93146941,5.568456899,109.0193712,kidneybeans
0,0.628251908,0.243176232,23.46168338,23.22197648,5.645435626,95.84253438,kidneybeans
0.122641509,0.613700001,0.316508,24.32116642,21.0278674,5.821194486,60.27552528,kidneybeans
0.290598291,0.581814004,0.337761241,20.12574053,24.96969858,5.659254981,100.0497183,kidneybeans
0.083333333,0.662217692,0.319988892,21.80619564,18.57086554,5.945465949,125.0972687,kidneybeans
0.106796117,0.645611006,0.310326098,19.52226241,24.92607153,5.9511774520000005,113.334026,kidneybeans
0.031914894,0.620366486,0.394033145,17.00067625,19.90790546,5.5208800139999985,103.2926407,kidneybeans
0.275590551,0.634261627,0.355175425,16.78791503,24.96881755,5.578410206,75.45328039,kidneybeans
0.028571429,0.607020651,0.343672335,24.84906168,22.89464642,5.608165195,62.21292186,kidneybeans
0.221153846,0.63578114,0.339446987,16.51783455,20.4555596,5.609435127999999,98.77794225,kidneybeans
0.2,0.668845901,0.311703423,18.15300153,19.38602098,5.509295379,107.6907964,kidneybeans
0.22962963,0.621124635,0.354614461,23.18864385,22.3104551,5.902033406,63.38208822,kidneybeans
0.306306306,0.587766337,0.284051368,23.38002569,21.98879437,5.744117663,87.66898664,kidneybeans
0.130434783,0.640511283,0.310581945,18.358923,19.37703396,5.717143397,138.414764,kidneybeans
0.262135922,0.587866311,0.334597984,19.25975367,20.51346956,5.542690119,94.9533526,kidneybeans
0.074468085,0.572963842,0.338075245,22.95458237,24.03553105,5.858617867,107.7315386,kidneybeans
0.212389381,0.614002691,0.338365239,20.120043,22.89845607,5.618844277000001,104.6252153,kidneybeans
0.103773585,0.611330551,0.35367792,21.14011423,22.7182355,5.6066203460000015,141.6056722,kidneybeans
0.293650794,0.649558119,0.257955745,24.92360104,18.22590825,5.582178402,62.7089169,kidneybeans
0.2,0.658976147,0.373567057,15.33042636,24.91506728,5.56503533,135.3315583,kidneybeans
0.290598291,0.648260185,0.297779077,18.81097271,21.27833035,5.889614577000001,125.084915,kidneybeans
0.192307692,0.642203332,0.245037317,23.44260668,22.77255917,5.934136378,107.4137246,kidneybeans
0.313559322,0.625991942,0.276778887,22.8352024,18.97267518,5.683548308,63.59276673,kidneybeans
0.168224299,0.649672282,0.241240133,24.9035819,22.27512704,5.70836603,146.4727237,kidneybeans
0.041666667,0.578648247,0.341792052,23.78709569,24.35679348,5.948164454,119.6404412,kidneybeans
0.313559322,0.54339429,0.375039102,22.05592283,19.60379304,5.7747551439999985,126.7265372,kidneybeans
0.063291139,0.635262929,0.277483268,18.87492997,20.18238348,5.97229163,134.1811718,kidneybeans
0.11827957,0.606221496,0.33520949,18.62328774,23.02410338,5.532100554,135.33780330000002,kidneybeans
0.180327869,0.650359723,0.323218442,23.00884744,18.86880997,5.669560726,100.118612,kidneybeans
0.130434783,0.614104515,0.304138316,19.33162606,24.13995025,5.655726817000001,68.51253427,kidneybeans
0.05,0.665200278,0.358345687,16.24469193,21.35793891,5.5917040139999985,66.97053257,kidneybeans
0.228813559,0.633512696,0.339376972,17.91652287,24.90814655,5.932323085,69.14681022,kidneybeans
0.25,0.691448853,0.327834817,15.46789263,21.43780702,5.8242083089999985,88.88796102,kidneybeans
0.290322581,0.647242755,0.328768603,17.06104474,23.77201471,5.86442953,81.83420522,kidneybeans
0.058139535,0.635213747,0.286671618,21.32776028,18.48522915,5.866744372,109.1013261,kidneybeans
0.253968254,0.670007653,0.251444573,23.90910104,20.74619325,5.706198621,81.60211243,kidneybeans
0.099099099,0.629552309,0.320506481,23.89756791,22.74378977,5.940546818,112.6616435,kidneybeans
0,0.550073329,0.335539376,22.98666928,20.57940608,5.916779289,143.85849380000005,kidneybeans
0.159090909,0.618764134,0.25310558,21.35135729,22.91244883,5.779090476,146.4548645,kidneybeans
0.241666667,0.590463095,0.346161774,24.1638445,19.27907819,5.82738029,116.7324324,kidneybeans
0.268907563,0.609164247,0.307385658,24.62835037,18.18325169,5.514234138,149.7441028,kidneybeans
0.173469388,0.627314865,0.270008012,21.02213209,24.93896255,5.662699104,124.6118471,kidneybeans
0.128712871,0.655218105,0.337323489,17.30844532,20.01730914,5.86390397,115.199245,kidneybeans
0.13592233,0.593835981,0.311700303,23.82576704,24.75485098,5.624690247999999,84.64143632,kidneybeans
0.091836735,0.63708339,0.316107074,19.30607278,23.96362799,5.591560999,129.3449326,kidneybeans
0.173913043,0.657434449,0.364421558,16.03768615,22.33195853,5.976312537999999,130.3900798,kidneybeans
0.289855072,0.665610064,0.333223861,19.18572809,20.83398341,5.669236258,80.15293435,kidneybeans
0.221311475,0.626474308,0.355328606,19.92889503,21.79992115,5.961934481,64.02640797,kidneybeans
0.145833333,0.659684093,0.253217483,19.56376468,24.67385131,5.690065688,139.2921004,kidneybeans
0.086419753,0.606628004,0.296816681,18.31357543,24.32991649,5.698371311,76.14153904,kidneybeans
0.245454545,0.630395106,0.293479017,20.10993761,23.22323766,5.59503163,73.36386477,kidneybeans
0.275229358,0.614004772,0.260118354,23.60506572,21.90539577,5.5259045260000015,100.5978728,kidneybeans
0.28030303,0.610120846,0.359060019,19.73136909,24.89487354,5.819403771,84.06354115,kidneybeans
0.247706422,0.612042081,0.310846585,20.93409877,21.1893007,5.562201934,133.1914419,kidneybeans
0.20754717,0.583758311,0.380771389,18.78226261,20.24768314,5.630664753,104.2570723,kidneybeans
0.03030303,0.543344214,0.202631584,36.51268371,57.92887167,6.03160778,122.6539694,pigeonpeas
0.327868852,0.496250211,0.187566128,36.89163721,62.73178224,5.269084669,163.7266551,pigeonpeas
0.255813953,0.582902254,0.206046883,29.23540524,59.38967583,5.985792703,103.3301803,pigeonpeas
0.25,0.526144057,0.253449799,27.33534897,43.35795962,6.09186275,142.33036769999995,pigeonpeas
0.093457944,0.66912652,0.190407225,21.0643684,55.46985938,5.624731337999999,184.6226709,pigeonpeas
0.230769231,0.575450075,0.255923962,30.33276599,42.35249879,6.446091759,149.299952,pigeonpeas
0.307692308,0.574706497,0.206540808,31.80130272,45.03186173,5.623490042999999,147.03614419999997,pigeonpeas
0.339285714,0.513146619,0.210145168,33.18184225,38.23184742,5.864623352000001,198.8298806,pigeonpeas
0.309734513,0.540110739,0.177206298,29.38538562,63.47742011,5.761702519,90.05422663,pigeonpeas
0.316666667,0.543314889,0.176975403,30.27374995,67.38680755,4.696518678,127.7767134,pigeonpeas
0.286956522,0.493793926,0.187184112,35.45790488,68.75810535,5.269504214,108.6333046,pigeonpeas
0.179775281,0.524343585,0.187157012,33.80020039,40.03262418,7.445444882999999,176.6165894,pigeonpeas
0.258333333,0.61176732,0.178638872,28.69180475,49.47225353,5.833031707999999,96.36222901,pigeonpeas
0.137931034,0.609569245,0.185332924,31.24021696,56.67369054,7.3393209289999986,122.0146733,pigeonpeas
0.232758621,0.610270892,0.164707862,28.98039357,57.23265151,6.347929353,120.7435664,pigeonpeas
0.330578512,0.572367627,0.236144059,27.32198928,34.13737127,4.697750704,96.51524028,pigeonpeas
0.195652174,0.607482012,0.209763672,21.47607807,38.80023714,4.962661422,180.382234,pigeonpeas
0.034482759,0.664587521,0.231827375,18.31910448,34.69776639,4.964887857,107.4721605,pigeonpeas
0.222222222,0.523527711,0.24311707,36.97794384,37.73992903,5.642813116,161.48129630000003,pigeonpeas
0.150943396,0.609731263,0.235490959,24.80467592,40.1242747,5.6093956,121.5639121,pigeonpeas
0.226415094,0.621620897,0.201450445,19.3479443,55.96805489,4.681576043,194.5921148,pigeonpeas
0.081818182,0.585141916,0.240370148,28.88302142,50.12323801,5.70951224,179.2155874,pigeonpeas
0.177777778,0.587964005,0.221613048,19.54314136,47.19188279,6.413543781,192.4372194,pigeonpeas
0.225806452,0.620993583,0.218022337,24.7741949,50.54621094,6.007508163,114.2821387,pigeonpeas
0.144144144,0.626482114,0.297246741,18.33124824,38.40975482,4.946369874,139.64833169999997,pigeonpeas
0.208695652,0.635512683,0.245554682,19.14729038,45.3733757,5.517208078,132.7748215,pigeonpeas
0.290076336,0.593892016,0.21281707,28.23416057,49.4421345,5.902103172,186.5008581,pigeonpeas
0.09375,0.563533632,0.246330846,30.11812084,34.13307843,5.719889876,157.0858232,pigeonpeas
0.317757009,0.526253043,0.198038748,33.4126864,35.42910045,4.548202098,139.6702541,pigeonpeas
0.010416667,0.637661291,0.211409433,24.18553163,46.68746847,6.6695294160000005,177.3377996,pigeonpeas
0.063829787,0.600593769,0.21693835,26.88630675,41.69617915,4.7509292180000005,94.46748008,pigeonpeas
0.216666667,0.58245436,0.19037949,31.33170829,57.97429171,4.946263888,161.7820226,pigeonpeas
0.254716981,0.543153462,0.152046384,33.30711818,67.07780816,5.266227032,108.5090168,pigeonpeas
0.223140496,0.604493051,0.24746899,23.45379018,46.48714759,7.10959773,150.87122019999995,pigeonpeas
0.305084746,0.523433343,0.222027383,34.53823889,39.04468913,5.617008201,168.5948318,pigeonpeas
0.157407407,0.660626775,0.249958381,19.50112224,34.51086611,5.632353113,197.3752649,pigeonpeas
0.216666667,0.586472288,0.249021261,28.76794904,37.57792132,4.674941549,91.72084869,pigeonpeas
0.175257732,0.576693021,0.201952044,30.97758716,32.24914235,7.161797643,180.716828,pigeonpeas
0.130841121,0.664287253,0.255981946,18.39759147,36.82639309,6.624966131,93.12330644,pigeonpeas
0.342105263,0.544990936,0.185001488,35.09357419,30.98685456,5.004074623999999,116.9106908,pigeonpeas
0.068965517,0.56930051,0.186724603,34.93174223,30.40046769,6.3458060110000005,159.2649827,pigeonpeas
0.094117647,0.553963404,0.216279722,29.50523036,35.72032498,6.216814453,187.8961851,pigeonpeas
0.022988506,0.560578695,0.179911577,34.51934775,47.52980027,5.921666758,129.0064612,pigeonpeas
0.010638298,0.62585279,0.174297451,28.43430726,52.10010827,6.012719118,147.0414824,pigeonpeas
0.148148148,0.661133335,0.263078218,18.41645629,34.80541039,4.684079249,163.27474730000003,pigeonpeas
0.18699187,0.572191102,0.242075497,31.07508973,47.19847683,7.077170002000001,91.31256412,pigeonpeas
0.262295082,0.631236689,0.229510473,20.89342749,46.24856523,6.208843215,195.5697875,pigeonpeas
0.256880734,0.527227842,0.208125979,30.90607799,52.79913039,7.05181629,170.99198280000005,pigeonpeas
0.055555556,0.548989193,0.195929106,27.9348279,66.45457122,4.722222454,145.3728801,pigeonpeas
0.28125,0.523634819,0.256463984,35.95176642,36.52780776,6.418062652000001,136.0456753,pigeonpeas
0.011111111,0.60805299,0.231222042,19.54317155,56.92831399,4.803564468,173.1686574,pigeonpeas
0.205128205,0.648097564,0.277960571,19.63736208,32.31528909,4.608695247,176.4134092,pigeonpeas
0.166666667,0.576496454,0.170312676,31.2192752,56.46868874,5.611510977000001,129.20286529999998,pigeonpeas
0.064102564,0.516389433,0.185149898,33.50876355,45.70976142,7.322097972000001,126.6738117,pigeonpeas
0.058823529,0.534314938,0.255813899,24.80710166,45.01110015,5.023115055,188.4928637,pigeonpeas
0.282442748,0.591353769,0.199635462,36.20970524,31.94550613,5.617122801,191.0658531,pigeonpeas
0.122641509,0.591072974,0.232576885,30.50420876,35.48885969,5.391560417999999,162.59277230000004,pigeonpeas
0.065217391,0.562418135,0.232409271,26.01630259,49.94704718,5.906596905,160.33374469999995,pigeonpeas
0.139130435,0.590107532,0.246846385,31.48469278,35.6395615,6.574209678,100.546816,pigeonpeas
0.229357798,0.546302436,0.233614918,33.15122581,32.45974539,4.807776748999999,105.03802749999998,pigeonpeas
0.255639098,0.612233762,0.24293361,23.50222822,51.29019509,4.760038038999999,192.3023991,pigeonpeas
0.166666667,0.570909619,0.237823571,34.87248659,38.83786012,5.180271502,148.25027859999997,pigeonpeas
0.25,0.601084852,0.255034611,28.09269012,44.93322042,4.895927306,197.1144011,pigeonpeas
0.123893805,0.607053582,0.226652381,24.54757829,57.3414485,6.436160044,118.3606557,pigeonpeas
0.262773723,0.594143102,0.203759662,33.64769646,48.41490082,7.066087261,100.4673278,pigeonpeas
0.068627451,0.666325569,0.181620175,20.5591255,60.54880693,6.655918077999999,191.0895109,pigeonpeas
0.21969697,0.634353062,0.23971274,19.95991719,59.33157782,5.982854522999999,195.787103,pigeonpeas
0.27027027,0.546066756,0.186887948,28.87667593,62.4901206,5.457871272999999,182.2688175,pigeonpeas
0.181818182,0.587098726,0.167262578,36.04353699,43.61444121,4.759490199,159.8938645,pigeonpeas
0.191919192,0.549803344,0.244781363,23.6734328,47.2879691,7.342409555,141.12507219999995,pigeonpeas
0.036585366,0.572809892,0.222310486,25.74679443,40.7192594,4.820788186000001,100.7791633,pigeonpeas
0.04950495,0.605890595,0.16270748,31.08564994,66.68832981,6.242052013,175.9303271,pigeonpeas
0.053763441,0.637122445,0.199876598,18.72987676,61.33186249,5.001038726,139.8710041,pigeonpeas
0.282442748,0.591078529,0.184261954,29.50304807,63.46513414,5.560224582999999,189.5208915,pigeonpeas
0.097826087,0.570405555,0.286369854,20.43517772,39.37252634,4.747352458,137.22796619999997,pigeonpeas
0.186915888,0.585346064,0.140163989,36.00415838,56.01334416,7.313517308,134.8596466,pigeonpeas
0.281818182,0.506932013,0.255945154,31.46846241,35.39454002,5.661826398,174.5723999,pigeonpeas
0,0.549880021,0.185298407,36.30049702,56.03021253,4.672437054,101.6073988,pigeonpeas
0.190909091,0.624520178,0.134412202,29.49096726,67.10604388,6.471862118,153.2504506,pigeonpeas
0.132653061,0.579708618,0.216005487,30.5753044,34.75591197,5.384762927000001,177.5764304,pigeonpeas
0.223140496,0.623447296,0.19109211,24.69487673,59.96669215,5.8598134160000015,91.95792434,pigeonpeas
